job_id,job_title,agency,platform,field,industry,employment_type,exp_years_min,exp_years_max,exp_years_mid,start_date,closing_date,is_open,job_description
17648954,"Senior Finance and Operations Leader, AI & Digital Finance (1-year Contract)",Monetary Authority of Singapore,hrp,Industry/Sector Development & Programme,"Accounting, Audit, Finance",Fixed Terms,10,15,12.5000000000000000,2026-06-03 00:00:00+00,2026-06-20 00:00:00+00,t,"</strong></p>We are looking for a finance and operations leader to build and own the finance and operations function for a dedicated team driving Singapore's future of financial services development. Working at the intersection of AI and digital finance, you will play a central role in establishing the financial rigour and operational backbone of an initiative that will define Singapore's financial services landscape for years to come.<br><br>This is a role for someone who is both strategic and hands-on, comfortable with ambiguity, and deeply committed to building something that lasts. The person appointed will report to the Head of the initiative and will establish the Finance and Operations function from the ground up, assuming full ownership of it as the initiative grows and matures.<p></p><p><strong>"
17648955,Senior Assistant Director/Asst Dir/Exec Mgr (Nuclear Planning & Strategy Dept),National Environment Agency,hrp,"Science, Engineering & Technical",Others,Fixed Terms,5,10,7.5000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,"</strong></p>The Radiation Protection and Nuclear Science Group in the National Environment Agency (NEA) is the national authority for radiation protection in Singapore and serves to protect the public, radiation workers and the environment from the harmful effects of radiation. Its Nuclear Safety Division is responsible for developing capabilities, plans and ecosystems to support national nuclear safety &amp; security assessment, radiological emergency response, and nuclear regulatory development efforts. The division is also responsible for ensuring that Singapore fulfils its obligations to international conventions and agreements with respect to the safe and peaceful use of nuclear material and technology.<br><br>Singapore is studying the potential deployment of nuclear energy as part of its long-term energy strategy. Singapore will also need to prepare for the possibility of nuclear power deployment by other countries in the region. These endeavours involve planning and strategizing the development of legal and regulatory infrastructure required for a potential nuclear power programme and building up capabilities in nuclear safety, emergency preparedness and response and radiation protection.<br><br>You will be a key member of the team that will play a pivotal role in formulating nuclear regulatory policies and development of drawer legislation, including determining how a potential nuclear regulatory body would be set up. The team will also review and strengthen Singapore's nuclear and radiological emergency preparedness and response to domestic and regional incidents.<br><br>This is a rare opportunity to be at the forefront of Singapore’s nuclear energy journey.<p></p><p><strong>"
17648956,Deputy Programme Director (ANS),Civil Aviation Authority of Singapore,hrp,"Science, Engineering & Technical","InfoComm, Technology, New Media Communications",Fixed Terms,12,15,13.5000000000000000,2026-06-03 00:00:00+00,2026-06-15 00:00:00+00,t,"</strong></p>The International Centre for Aviation Innovation (ICAI) is dedicated to facilitating the development and adoption of advanced technologies within the aviation sector. ICAI strives to advance aviation innovation by translating research into real-world operational capabilities, fostering stronger international partnerships, and nurturing a vibrant innovation ecosystem.<br><br>As Deputy Programme Director (ANS), you will be part of a team that manages the research and development programme that focuses on advancing next generation air navigation services (NexGen ANS) in Singapore and the Asia Pacific region, through the Aviation Transformation Programme (ATP).<p></p><p><strong>"
17648957,Scientist (Nutrition and Metabolism),Temasek Polytechnic,hrp,"Science, Engineering & Technical",Research and Analysis,Fixed Terms,3,8,5.5000000000000000,2026-06-03 00:00:00+00,2026-06-29 00:00:00+00,t,</strong></p>Scientist (Nutrition and Metabolism)<p></p><p><strong>
17649286,"Manager/Senior Manager (Sector Strategy & Planning), FCD/EN",Ministry Of Social And Family Development,hrp,Policy & Planning,Social and Community Development,Contract,2,6,4.0000000000000000,2026-06-03 00:00:00+00,2026-06-30 00:00:00+00,t,"You will join a dynamic team within the Enabling Division (EN) to drive and coordinate policies to support persons with disabilities across a wide range of areas, such as training, employment, care services, and accessibility.

Beyond formulating and reviewing policies, we work with stakeholders across the public, people and private sectors to co-create and co-implement the recommendations of the Enabling Master Plan which guides Singapore towards becoming a more caring and inclusive society."
17649348,Accountant (Town Council Secretariat),Housing and Development Board,hrp,Accounting & Finance,"Accounting, Audit, Finance",Contract,0,0,0.00000000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,Accountant (Town Council Secretariat)
17649406,Estate Manager / Senior Estate Manager (Carparks - Ops Tech),Housing and Development Board,hrp,"Regulation, Enforcement & Compliance",Building and Estate Management,Permanent/Contract,0,1,0.50000000000000000000,2026-06-05 00:00:00+00,2026-06-17 00:00:00+00,t,"We plan and provide HDB residential car parks and strive to provide a convenient parking experience for our motorists, ensure orderly parking and contribute to a building a pleasant living environment for our residents."
17649414,"[SED] Manager/Senior Manager, Service Excellence Department (1-Year Contract)",Accounting and Corporate Regulatory Authority,hrp,Service Delivery,Customer Service,Contract,4,99,51.5000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,"BE PART OF A DIGITALLY COMPETENT & HIGH PERFORMING TEAM
At ACRA, we are always on the lookout for high performing individuals who share our aspiration of making Singapore the best place for business. Our people are proactive self-starters, empowered to create value and grow their careers in an environment that fosters trust and respect.
The future of our service delivery will focus on higher value work, enabled by digital solutions. We offer interesting and challenging work experience in Service Delivery and Design of Digital Services. You can look forward to opportunities to transform service delivery through leveraging new technologies to deliver services that are customer-centric, data-driven, seamless and efficient.
If you have what it takes, join us, and be part of the team to promote a trusted and vibrant environment for businesses in Singapore!"
17649468,Estate Manager (Town Council Secretariat),Housing and Development Board,hrp,"Community Development, Partnership & Eng",Public Relations/Corporate Communications/Psychology,Permanent/Contract,0,0,0.00000000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,Estate Manager (Town Council Secretariat)
17649773,"Deputy Manager / Assistant Manager, Insights & Advisory",Public Transport Council,hrp,"Community Development, Partnership & Eng",Research and Analysis,Permanent/Contract,0,10,5.0000000000000000,2026-06-03 00:00:00+00,2026-06-19 00:00:00+00,t,"The Public Transport Council (PTC) advises the Minister for Transport on public transport matters and regulates public transport fares. The Insights & Advisory Division plays a key role in supporting this by bringing together commuter insights, stakeholder perspectives, and ground engagements to inform PTC’s recommendations and initiatives. This role contributes to PTC’s advisory work through research, engagement and analysis to improve commuter experience and foster a more inclusive and caring commuting culture."
17649869,"Assistant Director/Senior Manager, Corporate Planning",VITAL,hrp,Organisational Development,Corporate Strategy/Top Management,Contract,3,5,4.0000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,"The Corporate Planning function at VITAL drives the development and implementation of strategies to achieve VITAL’s mission outcomes. As an Assistant Director/Senior Manager in Corporate Planning, you will lead and drive key aspects of VITAL's strategic planning agenda, providing analysis and recommendations that inform senior leadership decisions and shape VITAL's future as we advance our mission to transform and deliver corporate shared services for the Singapore Public Service. This role involves strategic planning, performance monitoring, external profiling & communications, and management of visits & international relations."
17650074,[PCMD] Senior Manager/Assistant Director (Candidate Management),Elections Department,hrp,Policy & Planning,Policy Formulation,Permanent/Contract,5,7,6.0000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,"We are looking for an energetic and driven team player to be part of the Policy and Candidate Management Division under the Candidate Management (CM) team in the Elections Department. With the aim of delivering impartial and effective electoral services and to build greater trust and understanding of the electoral system, the CM team formulates, reviews and implements candidate-related policies and legislation. The CM team also spearheads delivery of services to political parties, election candidates and their agents and enforcement of election campaigning rules. You will be working in an environment that will require the ability to manage multiple priorities and stakeholders at the same time."
17650136,Senior Executive/ Manager (Emerging Skills Development),MHA - Home Team Academy (HTA),hrp,Education Skills Development,Training and Development,Contract,0,99,49.5000000000000000,2026-06-03 00:00:00+00,2026-06-16 00:00:00+00,t,"The job holder plays a key role in conceptualising and planning learning needs analysis, developing training content and implementing training plans, as well as evaluating training effectiveness in emerging skills for Home Team (HT) officers. He/she ensures that HT officers are equipped with digital skills and knowledge that would enable officers to leverage digital technology to achieve the mission of keeping Singapore safe and secure."
17650217,"Senior Officer/ Executive, Finance",National Research Foundation,hrp,Accounting & Finance,"Accounting, Audit, Finance",Permanent/Contract,0,2,1.00000000000000000000,2026-06-03 00:00:00+00,2026-06-16 00:00:00+00,t,"The National Research Foundation (NRF) is a department within the Prime Minister's Office, and we set the national direction for Research, Innovation and Enterprise (RIE) by developing policies, plans and strategies; funding strategic initiatives that strengthen our scientific and technological capabilities, grow our RIE talent base, and achieve economic and national impact; and fostering RIE collaboration in Singapore and internationally."
17650302,Senior Manager/ Manager (Corporate Development – Human Resource),Council for Estate Agencies,hrp,Human Resources,Human Resources,Permanent/Contract,5,99,52.0000000000000000,2026-06-03 00:00:00+00,2026-06-30 00:00:00+00,t,"The Council for Estate Agencies (CEA) regulates and promotes the development of a professional and trusted real estate agency industry.  CEA’s key responsibilities are to license property agencies and agents, and equip consumers with the necessary knowledge to make informed decisions in property transactions.

Senior Manager/ Manager (Corporate Development – Human Resource)

We are looking for a versatile HR professional to join our team and contribute across a broad spectrum of HR functions for an organisation of 90. 

Depending on your experience, strengths and organisational needs, the successful candidate may be deployed to one of the following portfolios:

1.	HR Operations, Payroll Administration, Workday System Management and Records Management
2.	Talent Development, Learning & Development, Performance & Rewards"
17650312,Senior Manager/Manager (Investigation),Council for Estate Agencies,hrp,"Regulation, Enforcement & Compliance",Investigation,Permanent/Contract,3,5,4.0000000000000000,2026-06-03 00:00:00+00,2026-06-30 00:00:00+00,t,"You will be part of a team that regulates the real estate agency industry, through enforcing the licensing regime, and investigating into the action of the Estate Agents/Real Estate Salespersons (EAs/RESs)."
17650322,"SENIOR EXECUTIVE / ASSISTANT DIRECTOR (HUMAN RESOURCES), CDD",Ministry of Sustainability and the Environment,hrp,Human Resources,Human Resources,Permanent/Contract,2,5,3.5000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,"At MSE and our family of agencies – PUB, NEA, and SFA – we drive sustainability and resilience initiatives that improve the everyday lives of Singaporeans. As part of the MSE Family, you will be at the forefront of innovation, leading efforts to safeguard water resources, protect public health, and ensure food safety. Through partnerships across sectors, we tackle evolving challenges while fostering an inclusive, safe, and supportive workplace.

Join us in shaping Singapore’s sustainable future and making a lasting impact on the everyday lives of generations to come.

You will play a key role in delivering HR strategies and operations across MSE and its family of statutory boards. This includes overseeing compensation, payroll, benefits administration, and manpower budgeting, while also driving talent acquisition and employer branding initiatives."
17651117,Engineer / Architect (Project Management) - Contract,Housing and Development Board,hrp,"Science, Engineering & Technical",Engineering,Contract,0,0,0.00000000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,Engineer / Architect (Project Management)
17651159,"Executive/Sr Executive (Grant Management & Policy), TED (11-month contract)","PUB, The National Water Agency",hrp,Policy & Planning,Policy Formulation,Contract,1,10,5.5000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,"As Executive / Senior Executive (Grant Management & Policy) of Technology & Engineering Department, you will coordinate and facilitate all R&D works in PUB, ensuring projects alignment with PUB’s Technology Roadmap objectives and targets, securing funding, and ensuring compliance with Government grant, procurement and financial manuals."
17651239,"Executive/Sr Executive (Grant Management & Policy), TED (11-month contract)","PUB, The National Water Agency",hrp,Data Analysis & Data Mgt,Others,Contract,1,10,5.5000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,"As Executive / Senior Executive (Grant Management & Policy) of Technology & Engineering Department, you will coordinate and facilitate all R&D works in PUB, ensuring projects alignment with PUB’s Technology Roadmap objectives and targets, securing funding, and ensuring compliance with Government grant, procurement and financial manuals."
17651410,"Senior Exec (Service Policy, Standards & Partnerships), MinLaw Services Centre",Ministry of Law,hrp,Service Delivery,Customer Service,Contract,2,8,5.0000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,"As a member of the Service Excellence Office, you will support the Senior Assistant Director in monitoring and driving service delivery standards to be implemented across MinLaw Divisions. Your work spans four key areas: reporting and analytics, feedback and complaints management, systems support, and knowledge management.

You are proactive, self-motivated, and resourceful, with a good grasp of technology and digital tools. You possess strong communication and stakeholder management skills and are constantly looking for new ways to apply digital solutions to improve service delivery across the Ministry."
17651664,Personal Assistant/ Division Administrator,Ministry of Law,hrp,Corporate Administration,Administration Support,Contract,0,0,0.00000000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,"What the role is:

You will be providing key secretarial and administrative support, but not limited to the following tasks."
17651828,Technical Executive (Building) - Lift Engineering,Housing and Development Board,hrp,Service Delivery,Building and Estate Management,Permanent/Contract,0,0,0.00000000000000000000,2026-06-03 00:00:00+00,2026-06-17 00:00:00+00,t,Technical Executive (Building) - Lift Engineering
17651915,Manager (Temp Contract - 12 Months) [EPD],Workforce Singapore,hrp,Industry/Sector Development & Programme,Others,Contract,1,3,2.0000000000000000,2026-06-03 00:00:00+00,2026-06-21 00:00:00+00,t,"You will be part of the Enterprise Programmes Division, serving as a central point for grants governance and compliance audit finding follow-ups, to ensure robust administrative tracking. The role focuses on gathering information from various stakeholders, managing audit follow-ups and processes, and supporting ad-hoc administrative tasks such as data compilation and analysis."
17652375,Internship – Finance Resource Management,Ministry of Digital Development and Information,hrp,Accounting & Finance,"Accounting, Audit, Finance",Internship,0,0,0.00000000000000000000,2026-06-03 00:00:00+00,2026-06-16 00:00:00+00,t,"The intern will support budget officers in budgeting, finance operations and utilisation management, including coordinating and consolidating returns, maintaining accurate records of funding decisions, and assisting with technology and capability development initiatives such as digitalisation projects to improve operating and budgeting processes."
17652390,Software Engineer (Network Systems),Centre for Strategic Infocomm Technologies,hrp,Infocomm Technology,"InfoComm, Technology, New Media Communications",Permanent,0,0,0.00000000000000000000,2026-06-03 00:00:00+00,2027-03-31 00:00:00+00,t,"CSIT develops systems to advance the national security interests of Singapore. Our systems are used in a wide range of operations, including but not limited to, real-time distributed processing and high speed data pipeline. We are looking for talented engineers to build mission-critical systems that deliver a huge amount of information in a timely manner.
 
As a software engineer in the Network Systems group, you will work on solutions that are crucial to the national security interests of Singapore. Your solutions will help process and distribute useful information from large volumes of data. You will participate in designing and building scalable and robust systems that interact with and control various network equipment."
17652457,Estate Manager (HEPS),Housing and Development Board,hrp,"Regulation, Enforcement & Compliance",Building and Estate Management,Permanent/Contract,0,0,0.00000000000000000000,2026-06-03 00:00:00+00,2026-06-19 00:00:00+00,t,Estate Manager (HEPS)
17652475,"Principal Consultant, ILOD",Civil Service College,hrp,Education Skills Development,Organisation Development,Contract,8,15,11.5000000000000000,2026-06-03 00:00:00+00,2026-06-30 00:00:00+00,t,"The Institute of Leadership and Organisation Development (ILOD) is CSC's centre of excellence for leadership and organisational development, and the Sectoral Lead for Organisation Development (OD) job family in the Public Service. The Future Leaders (FL) team within ILOD comprised personnel selection specialists who work with partners across the Service to help build high-quality Public Service leadership pipelines. 

As Principal Consultant with the FL team, you will oversee psychometric assessment exercises as well as contextualised selection activities, including Assessment Centres. Your responsibilities span programme management, stakeholder engagement, operations monitoring and impact evaluation. You will consult regularly with senior stakeholders, to secure support and resources for the various assessment programmes while maintaining high professional standards. Working with a team of specialists, you will ensure smooth execution of the programmes. You will also monitor programme effectiveness and initiate appropriate actions to update the approach and/or technology adopted by these programmes.

ILOD works with Public Service agencies to uplift leadership and OD capabilities; beyond your leadership role at the FL team, you could also be involved in, or lead, such consulting projects."
17652813,"Senior Manager/Manager/Assistant Manager (Customer Experience), WPD",Ministry of Manpower,hrp,Service Delivery,Customer Service,Permanent/Contract,0,15,7.5000000000000000,2026-06-03 00:00:00+00,2026-06-26 00:00:00+00,t,"As a Senior Manager/Manager in the Customer Experience team, you will analyse customer journeys, service operations and internal workflows to identify pain points, opportunities and emerging issues. You will work with stakeholders to design, pilot and implement LLM and automation-enabled solutions that improve customer experience, strengthen service delivery, reduce service demand and raise operational efficiency."
17654469,"Associate/Assistant Director, Settlements Division (2-Year Contract)",Monetary Authority of Singapore,hrp,Accounting & Finance,"Accounting, Audit, Finance",Fixed Terms,0,7,3.5000000000000000,2026-06-04 00:00:00+00,2026-06-16 00:00:00+00,t,</strong></p>You will join the team that supports MAS’ reserve management operations.<p></p><p><strong>
17654470,AI Engineer 2 (Data & AI Department),Energy Market Authority,hrp,Data Analysis & Data Mgt,Research and Analysis,Fixed Terms,5,10,7.5000000000000000,2026-06-05 00:00:00+00,2026-07-05 00:00:00+00,t,"</strong></p>The role is responsible for developing and operationalising AI solutions to support critical energy sector operations and regulatory functions. The incumbent will collaborate with data scientists and engineers to design, test, and deploy AI/ML models across the full lifecycle, ensuring solutions are production-ready and scalable. The role also establishes and manages robust MLOps practices, including CI/CD/CT pipelines, automated retraining, performance monitoring, and model governance to maintain reliability and safety. In addition, the incumbent provides technical leadership and stakeholder engagement, translating complex AI insights into actionable outcomes while aligning business objectives, technical feasibility, and compliance requirements.<p></p><p><strong>"
17654471,"LEAD EXECUTIVE, CET PROGRAMMES - SCHOOL OF INFOCOMM TECHNOLOGY",Ngee Ann Polytechnic,hrp,Academic Operations,Administration Support,Fixed Terms,5,7,6.0000000000000000,2026-06-04 00:00:00+00,2026-06-28 00:00:00+00,t,"</strong></p>This is a 2-year contract position as a Lead Executive in the School of InfoComm Technology.<br><br>The Programme Operations Lead supports the smooth delivery of CET programmes by overseeing programme operations, liaising with corporate partners, coordinating marketing and outreach efforts, and driving process improvements to enhance operational efficiency and learner experience.<p></p><p><strong>"
17654472,"LECTURER, TOURISM & RESORT MANAGEMENT - SCHOOL OF BUSINESS & ACCOUNTANCY",Ngee Ann Polytechnic,hrp,Education Skills Development,Education,Fixed Terms,3,5,4.0000000000000000,2026-06-04 00:00:00+00,2026-06-14 00:00:00+00,f,"</strong></p>This is a 2-year contract position as a Lecturer, Tourism &amp; Resort Management in the School of Business &amp; Accountancy.<br><br>We are seeking dynamic and passionate individuals to join our academic team in Tourism &amp; Resort Management. The successful candidate will play a critical role in shaping the next generation of tourism and hospitality professionals, equipping students and adult learners with the knowledge, skills, and mindset needed to thrive in a dynamic and evolving tourism landscape.<p></p><p><strong>"
17654473,"Senior Executive / Manager, Religious Talent Development",Majlis Ugama Islam Singapura,hrp,"Community Development, Partnership & Eng",Others,Fixed Terms,3,5,4.0000000000000000,2026-06-04 00:00:00+00,2026-06-16 00:00:00+00,t,"</strong></p>The officer will drive stakeholder engagement and partnership development for the cluster across the Islamic religious sector, government agencies, and private sector partners. The role focuses on securing institutional commitments and translating ground-level insights into workforce development initiatives that serve the Muslim community landscape.<p></p><p><strong>"
17654474,"Senior Executive, Regulations",Majlis Ugama Islam Singapura,hrp,Academic Operations,Others,Fixed Terms,2,5,3.5000000000000000,2026-06-04 00:00:00+00,2026-06-16 00:00:00+00,t,"</strong></p>The officer will be part of a team which manages the key regulatory processes of the Asatizah Recognition Scheme (ARS). The role will focus on the management of the overall ARS application and renewal process. The officer will also be involved in ARS policy reviews, and the development and testing of new ARS processes to be incorporated into the Integrated Learning Management (ILM) Portal.<p></p><p><strong>"
17654476,"Assistant Director, Donor Experience",National Council of Social Service,hrp,Social Services,Others,Fixed Terms,8,25,16.5000000000000000,2026-06-04 00:00:00+00,2026-06-16 00:00:00+00,t,"</strong></p>This role reports to the Director of Philanthropic Experience (PE) and shares collective responsibility to develop the team's strategy and vision. The head of the Donor Experience team will lead a dedicated team to drive the vision, leadership, event management and fund-raising strategies which will enable NCSS and Community Chest to achieve its philanthropic goals. The primary role is to oversee the implementation and evaluation of ComChest's signiatutr events and key engagement initiatives, and develop innovative strategies for events.<br><br>The individual may be assigned to lead other work areas that contribute to the Group's goals and objectives. These may include the planning and implementing of appreciation and engagement platforms/ activities for Community Chest's donors, partners and prospects. Examples of engagement platforms/activities may include small group luncheons and closeddoor sessions with key stakeholders.<p></p><p><strong>"
17654477,Executive/Assistant Executive (Application Service Ops Section),National Environment Agency,hrp,Corporate Administration,Administration Support,Fixed Terms,1,2,1.5000000000000000,2026-06-04 00:00:00+00,2026-06-18 00:00:00+00,t,"</strong></p>We are looking for a service-oriented individual to join the Memorial Services and Operations Division which oversees the operation and maintenance of Government cemeteries, crematoria and columbaria. You will be stationed at either Mandai Crematorium &amp; Columbarium or Choa Chu Kang Cemetery Complex and will play a key role in providing after-death care service.<p></p><p><strong>"
17654478,Senior Executive/ Lead Executive (Learning & Development),Nanyang Polytechnic,hrp,Human Resources,Human Resources,Fixed Terms,3,15,9.0000000000000000,2026-06-04 00:00:00+00,2026-06-29 00:00:00+00,t,"</strong></p>You will play a key role in driving learning and development (L&amp;D) initiatives by coordinating and delivering engaging training programmes. This role supports organisational objectives and contributes to fostering a high-performance learning culture across the Polytechnic. You will collaborate with internal stakeholders and external partners, with opportunities for professional growth and development. Candidates with an L&amp;D background are encouraged to apply.<br><br>This role offers a growth pathway, with opportunities to build capabilities in learning analytics, stakeholder management, and programme design over time.<p></p><p><strong>"
17654479,"M/AM, Industry Development (AMR, Robotics)",Info-communications Media Development Authority,hrp,Infocomm Technology,"InfoComm, Technology, New Media Communications",Fixed Terms,2,10,6.0000000000000000,2026-06-04 00:00:00+00,2026-11-29 00:00:00+00,t,"</strong></p>The Digital Transformation cluster is responsible for driving digital transformation projects across major economic sectors and ecosystems.  The team works closely with public and private sectors to drive impactful digitalisation projects, solving complex business-technology problems, involving business model transformation, innovative technology applications and regulatory considerations.  <br><br>We focus on project seeding and scoping, execution, and implementation to ensure that projects are delivered on-time, within budget and achieve intended objectives which include targeted and widespread adoption.  Current areas of focus include Autonomous Mobile Robots (AMR), digital sustainability, Digital Twin and Extended Reality.<p></p><p><strong>"
17654480,"Deputy Manager, Security & Platform Reliability Engineer / IT & Services",Temasek Polytechnic,hrp,Infocomm Technology,"InfoComm, Technology, New Media Communications",Fixed Terms,5,8,6.5000000000000000,2026-06-04 00:00:00+00,2026-09-29 00:00:00+00,t,"</strong></p>Deputy Manager, Security &amp; Platform Reliability Engineer / IT &amp; Services<p></p><p><strong>"
17654481,"Senior Analytical Scientist, Pharmaceutical Laboratory",Health Sciences Authority,hrp,Healthcare,Research and Analysis,Fixed Terms,5,8,6.5000000000000000,2026-06-04 00:00:00+00,2026-06-15 00:00:00+00,t,"</strong></p>The Senior Analytical Scientist will be involved in laboratory activities, lead research and development, and support the quality assurance activities as required or assigned.<p></p><p><strong>"
17654483,Assistant Director/Executive Manager/Manager (Nuclear Regulatory Ecosystem Dept),National Environment Agency,hrp,"Science, Engineering & Technical",Public Relations/Corporate Communications/Psychology,Fixed Terms,5,10,7.5000000000000000,2026-06-04 00:00:00+00,2026-06-18 00:00:00+00,t,"</strong></p>The Radiation Protection and Nuclear Science Group in the National Environment Agency (NEA) is the national authority for radiation protection in Singapore and serves to protect the public, radiation workers and the environment from the harmful effects of radiation. Its Nuclear Safety Division is responsible for developing capabilities, plans and ecosystems to support national nuclear safety &amp; security assessment, radiological emergency response, and nuclear regulatory development efforts. The division is also responsible for ensuring that Singapore fulfils its obligations to international conventions and agreements with respect to the safe and peaceful use of nuclear material and technology.<br><br>Singapore is studying the potential deployment of nuclear energy as part of its long-term energy strategy. Singapore will also need to prepare for the possibility of nuclear power deployment by other countries in the region. These endeavours involve deepening connections with international and regional nuclear regulatory ecosystems, as well as to developing domestic nuclear research and technical support ecosystem required to ensure nuclear safety, security and safeguards.<br><br>You will be a key member of the team that will play a pivotal role in engaging domestic, regional and international stakeholders with the intent of supporting overall WOG public communication and education efforts, to educate and engage the media, public and various stakeholders on nuclear energy and safety.<br><br>This is a rare opportunity to be at the forefront of Singapore’s nuclear energy journey.<p></p><p><strong>"
17654484,Office of Information Services - Asst Mgr/Dy Mgr (Programme & Compliance),Republic Polytechnic,hrp,Infocomm Technology,Education,Fixed Terms,2,4,3.0000000000000000,2026-06-04 00:00:00+00,2026-06-29 00:00:00+00,t,</strong></p>Assistant Manager / Deputy Manager (Programme &amp; Compliance)<p></p><p><strong>
17654485,Assistant Manager - Senior Manager (Business Partnership),Energy Market Authority,hrp,Accounting & Finance,"Accounting, Audit, Finance",Fixed Terms,3,12,7.5000000000000000,2026-06-04 00:00:00+00,2026-07-02 00:00:00+00,t,"</strong></p>We are seeking an Assistant Manager/Manager to join the Business Partnership Branch of the Finance Department, whose role will primarily focus on strategic financial planning and partner stakeholders to deliver forward-looking financial insights, support enterprise resource planning and prioritisation.<p></p><p><strong>"
17654486,"AM/M/SM, Digital Services and Products Division (Prototypes)",National Library Board,hrp,Infocomm Technology,"InfoComm, Technology, New Media Communications",Fixed Terms,2,10,6.0000000000000000,2026-06-04 00:00:00+00,2026-06-16 00:00:00+00,t,"</strong></p>The National Library Board (NLB) nurtures Readers for Life, Learning Communities and a Knowledgeable Nation by promoting reading, learning and history through our network of 28 libraries across Singapore, the National Library and the National Archives of Singapore. <br><br>At NLB, you can look forward to a flexible, hybrid work environment with rewarding, impactful deliverables that improve the lives of the community. With caring colleagues, you will be in an ideal environment for professional development, innovation and impact. <br>We can offer you:<br>•	A chance to Impact the Community, bridge gaps and empower everyone with the opportunity for learning and discovery.<br>•	An opportunity to Innovate and Push Boundaries. We value ideas, curiosity and a passion for innovation to transform our libraries and archives.<br>•	An organisation that Cares for your Growth and Wellbeing through investment in staff development and wellbeing in a supportive and collaborative environment.<p></p><p><strong>"
17654487,Deputy Director (CMCD/SCMD),SkillsFuture Singapore,hrp,"Community Development, Partnership & Eng",Public Relations/Corporate Communications/Psychology,Fixed Terms,12,16,14.0000000000000000,2026-06-04 00:00:00+00,2026-06-16 00:00:00+00,t,"</strong></p>The Deputy Director, Strategic Communications &amp; Media Division (SCMD) plays a pivotal leadership role in shaping how SWDA communicates its mission to enable individuals to learn for life, pursue skills mastery, and develop fulfilling careers for a future-ready Singapore. Reporting to the Director, this role is responsible for developing and managing  strategic communications, media, thought leadership and stakeholder engagement, and research strategies that build public awareness, trust, and confidence in SWDA and the broader jobs and skills ecosystem. The Deputy Director works in close collaboration with senior management and internal stakeholders to influence perceptions and drive meaningful behaviour change in support of SWDA's strategic priorities.<p></p><p><strong>"
17654488,"[LTA-TRO] EXECUTIVE ENGINEER / ENGINEER, TRAFFIC ANALYSIS & PROJECTS",Land Transport Authority,hrp,"Science, Engineering & Technical",Engineering,Fixed Terms,0,5,2.5000000000000000,2026-06-04 00:00:00+00,2026-08-30 00:00:00+00,t,"</strong></p>EXECUTIVE ENGINEER / ENGINEER, TRAFFIC ANALYSIS &amp; PROJECTS<p></p><p><strong>"
17654489,Executive Manager (Internal Audit Division),National Environment Agency,hrp,Audit,"Accounting, Audit, Finance",Permanent,6,7,6.5000000000000000,2026-06-04 00:00:00+00,2026-06-18 00:00:00+00,t,"</strong></p>The National Environment Agency (NEA) is seeking an experienced audit professional to join the Internal Audit Division (IAD) as an Executive Manager. NEA sits at the heart of Singapore's environmental sustainability agenda, and the Internal Audit Division plays a meaningful role in safeguarding the systems and processes that underpin this mission. As part of the team, you will work on audit engagements with real consequence, covering issues central to Singapore's clean and green future while having genuine opportunities to grow professionally, innovate, and develop expertise in data-driven audit practices. This is a role where your work contributes to outcomes that matter well beyond the balance sheet.<p></p><p><strong>"
17654490,Manager (Digital Communications & Customer Experience),Energy Market Authority,hrp,Public Communications,"InfoComm, Technology, New Media Communications",Fixed Terms,3,12,7.5000000000000000,2026-06-04 00:00:00+00,2026-07-06 00:00:00+00,t,"</strong></p>At the Energy Market Authority (EMA), we do more than keep the lights on. As Singapore’s energy market regulator and industry developer, we work to ensure a reliable, secure and sustainable energy supply for homes, businesses and the economy.<br><br>As Singapore’s energy landscape evolves, customer experience plays an increasingly important role in how we engage, communicate and build trust with the people we serve. From strengthening service operations and case management processes to improving customer touchpoints and supporting service excellence efforts, customer-centricity is key to delivering responsive and seamless services.<br><br>We are looking for a driven and service-oriented individual to join our team. The ideal candidate is operationally strong, people-centric, and able to balance day-to-day operational needs with longer-term improvements to customer experience and service excellence.<p></p><p><strong>"
